Date,Account,Amount,Subcategory,Memo,Property,Description
2022-02-15,20-74-09 40406538,-30.4,PAYMENT,BP BEDFORD EXPRESS    ON 12 FEB          CLP,,
2022-02-17,20-53-97 30728691,-750.0,SPLIT,F7 1618 JACKSON,F71618ALH,Fox & Sons
2022-02-10,20-74-09 60458872,-63.06,DIRECTDEBIT,BHAM MIDSHIRES        6092096352060000   DDR,,
2022-02-16,20-74-09 40406538,-3.0,PAYMENT,THE SWAN HOTEL CAR    ON 15 FEB          CLP,,
2022-02-17,20-53-97 30728691,865.0,DIRECTDEP,JACKSON H             7 ALHAMBRA         BGC,F71618ALH,Deposit
2022-02-11,20-74-09 60458872,519.28,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1171 FAWCETT  BGC,,
2022-02-16,20-74-09 40406538,-35.5,PAYMENT,HOLLISTER (MIDSUMM    ON 14 FEB          CLP,,
2022-02-18,20-53-97 30728691,625.0,DIRECTDEP,STUKAS G              FLAT 21 RENT       BGC,F2146ALH,"Rent for period 22/02/2022 - 21/03/2022 from Mr G Stukas - Flat 21,  4-6 Alhambra Road"
2022-02-14,20-74-09 60458872,-10.0,FT,SOFIA                 TIDYROOM           FT,,House
2022-02-16,20-74-09 40406538,-13.4,PAYMENT,CINEWORLD BED AT      ON 15 FEB          CLP,,
2022-02-14,20-74-09 60458872,-16.99,PAYMENT,Spotify UK            ON 13 FEB          BCC,,House
2022-02-21,20-53-97 30728691,-36.88,DIRECTDEBIT,ONE CALL INS SERVS    OIP-5-3104389      DDR,,
2022-02-17,20-74-09 40406538,-16.7,PAYMENT,MARKS&SPENCER PLC     ON 16 FEB          CLP,,
2022-02-21,20-53-97 30728691,-21.8,PAYMENT,THE RANGE             ON 18 FEB          CLP,F71618ALH,THE RANGE             ON 18 FEB          CLP
2022-02-14,20-74-09 60458872,-40.0,PAYMENT,SOFIA                 POCKET MONEY       BBP,,House
2022-02-14,20-74-09 60458872,630.0,STO,K PARSON              RENT               STO,F1846ALH,"Rent for period 12/02/2022 - 11/03/2022 from Miss Katherine Parson - Flat 18, 4-6 Alhambra Road"
2022-02-22,20-53-97 30728691,355.89,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1216-18 ALHAM BGC,,
2022-02-17,20-74-09 40406538,-55.35,PAYMENT,BP BEDFORD EXPRESS    ON 15 FEB          CLP,,
2022-02-22,20-53-97 30728691,467.86,DIRECTDEP,BEALS ESTATE AGENT    FLAT 312-14 ALHAMB BGC,,
2022-02-17,20-74-09 40406538,-14.5,PAYMENT,BP BEDFORD EXPRESS    ON 15 FEB          CLP,,
2022-02-14,20-74-09 60458872,314.6,DIRECTDEP,BEALS ESTATE AGENT    SHOP196 KINGSTON R BGC,,
2022-02-23,20-53-97 30728691,-865.0,PAYMENT,WWW.TDS.GB.COM        ON 22 FEB          BCC,F71618ALH,Deposit
2022-02-14,20-74-09 60458872,495.0,STO,201280 23186385       V HAJEK 169 FAWCET STO,F2169FAW,"Rent for period 10/12/2021 - 11/01/2022 from Mr Vaclav Hajek - Flat 2, 169 Fawcett Road, Southsea"
2022-02-17,20-74-09 40406538,-75.8,PAYMENT,TESCO STORE 2105      ON 16 FEB          BCC,,
2022-02-14,20-74-09 60458872,-131.32,DIRECTDEBIT,BHAM MIDSHIRES        6092021491040000   DDR,,
2022-02-17,20-74-09 40406538,-32.65,PAYMENT,SPECSAVERS 0005200    ON 16 FEB          BCC,,
2022-02-23,20-53-97 30728691,-10.0,DIRECTDEBIT,ID MOBILE LIMITED     11245718/001       DDR,,
2022-02-18,20-74-09 40406538,16.1,BCC,ETSY                  IRELAND,,
2022-02-23,20-53-97 30728691,-10.0,DIRECTDEBIT,ID MOBILE LIMITED     11888885/001       DDR,,
2022-02-14,20-74-09 60458872,-1200.0,PAYMENT,REG S RUBBISH         07 1171FAW CLEAR   BBP,F1171FAW,REG S RUBBISH         07 1171FAW CLEAR   BBP
2022-02-14,20-74-09 60458872,-51.7,PAYMENT,BP BEDFORD EXPRESS    ON 10 FEB          CLP,,House
2022-02-18,20-74-09 40406538,-16.1,PAYMENT,ETSY                  IRELAND,,
2022-02-24,20-53-97 30728691,34.15,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1612-14 ALHAM BGC,,
2022-02-25,20-53-97 30728691,600.0,STO,MR MICHAEL BETTS      FT11 12-14ALHAMBRA STO,F111214ALH,"Rent for period 25/02/2022 - 24/03/2022 from Mr Michael Betts - Flat 11, 12-14 Alhambra Road, Southsea"
2022-02-15,20-74-09 60458872,500.0,FT,TIDBURY M             RENT               FT,F4163FRA,"Rent for period 07/01/2022 - 06/02/2022 from Mr Matthew Tidbury - Flat 4, 163 Fratton Road, Portsmouth"
2022-02-18,20-74-09 40406538,-4.45,PAYMENT,MR PRETZELS (UK) R    ON 17 FEB          CLP,,
2022-02-15,20-74-09 60458872,-16.98,PAYMENT,PIZZA HUT 315         ON 14 FEB          CLP,,House
2022-02-18,20-74-09 40406538,-22.05,PAYMENT,COSTA COFFEE 43035    ON 17 FEB          CLP,,
2022-02-25,20-53-97 30728691,277.29,DIRECTDEP,BEALS ESTATE AGENT    FLAT 512-14 ALHAMB BGC,,
2022-02-18,20-74-09 40406538,-12.0,PAYMENT,CHURROS MEXICANOS     ON 17 FEB          CLP,,
2022-02-25,20-53-97 30728691,110.0,DIRECTDEP,F7 16-18 ALHAMBRA     SEQUENCE  UK  LIMI BGC,F71618ALH,"Rent for period 17/02/2022 - 16/03/2022 from Miss Amy Jackson - Flat 7, 16-18 Alhambra Road, Southsea"
2022-02-15,20-74-09 60458872,-20.15,PAYMENT,MARKS&SPENCER PLC     ON 14 FEB          CLP,,House
2022-02-18,20-74-09 40406538,-3.0,PAYMENT,MILTON_KEYNES_PARK    ON 17 FEB          BCC,,
2022-02-15,20-74-09 60458872,-1.5,PAYMENT,MILTON_KEYNES_PARK    ON 14 FEB          BCC,,House
2022-02-28,20-53-97 30728691,820.0,DIRECTDEP,M Williams            RENT               BGC,196BKIN,"Rent for period 25/02/2022 - 24/03/2022 from Mr Mark Williams - First Floor Flat, 196 Kingston Road"
2022-02-18,20-74-09 40406538,-40.72,PAYMENT,AMZNMktplace          ON 17 FEB          BCC,,
2022-02-15,20-74-09 60458872,700.0,FT,INGOLDSBY K A         FLAT 19 ALHAMBRA   FT,F1946ALH,"Rent for period 14/01/2022 - 13/02/2022 from Miss Katie Ingoldsby - Flat 19, 4-6 Alhambra Road, Southsea"
2022-02-28,20-53-97 30728691,855.0,STO,C DOWNING             RENT AND WATER     STO,F2246ALH,"Rent for period 30/02/2022 - 30/03/2022 from Mr Cole Downing and Miss Alice Jackman - Flat 22, 4-6 Alhambra Rd"
2022-02-21,20-74-09 40406538,-4.47,PAYMENT,Paris showman         ON 17 FEB          CLP,,
2022-02-28,20-53-97 30728691,2855.4,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1616-18 ALHAM BGC,,
2022-02-15,20-74-09 60458872,-198.33,DIRECTDEBIT,PLATFORM FUNDING      01050228979115     DDR,,
2022-02-28,20-53-97 30728691,-1200.0,REPEATPMT,MR MATTHEW STUART     207409 40406538    STO,,
2022-02-15,20-74-09 60458872,-166.81,DIRECTDEBIT,PLATFORM FUNDING      01050228957650     DDR,,
2022-02-21,20-74-09 40406538,-7.99,PAYMENT,Amazon Prime*2L28H    ON 18 FEB          BCC,,
2022-02-23,20-74-09 40406538,51.0,BCC,WWW.JOHNLEWIS.COM     ON 22 FEB          BCC,,
2022-02-28,20-53-97 30728691,-23.0,DIRECTDEBIT,H3G                   980404269602240222 DDR,,
2022-02-15,20-74-09 60458872,-366.23,DIRECTDEBIT,LAND ROVER FS         579452160          DDR,,
2022-02-28,20-53-97 30728691,-33.0,DIRECTDEBIT,BOOTS REWARDSCHEME    A45028400000736    DDR,,
2022-02-28,20-74-09 40406538,1200.0,STO,TUCK&VALEN HSE%0 P    207409 40406538    STO,,
2022-02-16,20-74-09 60458872,-31.95,PAYMENT,CINEWORLD BED AT      ON 15 FEB          CLP,,House
2022-02-16,20-74-09 60458872,449.18,DIRECTDEP,BEALS ESTATE AGENT    FLAT 616-18 ALHAMB BGC,,
2022-02-28,20-53-97 30728691,775.0,DIRECTDEP,N Raja Mohammad       RENT FOR 23C       BGC,23CHAM,Rent for period 30/02/2022 - 29/03/2022 from Mr Raja Numanunnain and Miss Hortenzia Kulcsar - 23C Hampshire Terrace
2022-02-16,20-74-09 60458872,-167.02,DIRECTDEBIT,BHAM MIDSHIRES        6092045443050000   DDR,,
2022-02-16,20-74-09 60458872,-13.24,DIRECTDEBIT,BHAM MIDSHIRES        6792116720030000   DDR,,
2022-02-17,20-74-09 60458872,286.16,DIRECTDEP,BEALS ESTATE AGENT    FLAT 3163 FRATTON  BGC,,
2022-02-17,20-74-09 60458872,497.8,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1116-18 ALHAM BGC,,
2022-02-17,20-74-09 60458872,281.1,DIRECTDEP,BEALS ESTATE AGENT    FLAT 712-14 ALHAMB BGC,,
2022-02-17,20-74-09 60458872,166.0,SPLIT,13 ALHMABRA           SEQUENCE  UK  LIMI BGC,F131618ALH,"Rent for period 22/01/2022 - 21/02/2022 from Mr Martin Ivanov - Flat 13, 16-18 Alhambra Road"
2022-02-17,20-74-09 60458872,-66.0,SPLIT,13 ALHMABRA           SEQUENCE  UK  LIMI BGC,F131618ALH,Fox & Sons
2022-02-18,20-74-09 60458872,-60.1,PAYMENT,MARKS&SPENCER PLC     ON 17 FEB          CLP,,House
2022-02-18,20-74-09 60458872,550.0,DIRECTDEP,CIPRIAN GEORGESCU     F2 321 LONDON ROAD BGC,F2321LON,"Rent for period 18/02/2022 - 17/03/2022 from Mr Ciprian Georgescu - Flat 2, 321 London Rd"
2022-02-18,20-74-09 60458872,-134.2,DIRECTDEBIT,BHAM MIDSHIRES        6092042862000000   DDR,,
2022-02-21,20-74-09 60458872,880.0,FT,IVANOV M              RENTFORFLATMARC    FT,F131618ALH,"Rent for period 22/02/2022 - 21/03/2022 from Mr Martin Ivanov - Flat 13, 16-18 Alhambra Road"
2022-02-21,20-74-09 60458872,-78.0,PAYMENT,EXPRESS ELECTRICAL    19625 321 ALARM    BBP,321LON,EXPRESS ELECTRICAL    19625 321 ALARM    BBP
