Date,Account,Amount,Description,Memo,Property,Subcategory
2019-03-04,20-53-97 30728691,475.2,,BEALS ESTATE AGENT    FLAT 1616-18 ALHAM BGC,,DIRECTDEP
2019-03-04,20-74-09 40406538,-25.6,,BOOTS 6407            ON 01 MAR          CLP,,PAYMENT
2019-03-05,20-74-09 40406538,-4.05,,COSTA COFFEE 43035    ON 04 MAR          CLP,,PAYMENT
2019-03-04,20-53-97 30728691,-75.0,,KINGSTON UNITY        PL684048A VALENTNO STO,,REPEATPMT
2019-03-04,20-74-09 60458872,-8.5,,SQ *DECANT WINE AN    ON 02 MAR          CLP,,PAYMENT
2019-03-05,20-74-09 40406538,-13.44,,CO OPERATIVE FOOD     ON 04 MAR          CLP,,PAYMENT
2019-03-04,20-53-97 30728691,-254.22,,TOPAZ FIN JASPER      PRU00010/191462710 DDR,,DIRECTDEBIT
2019-03-04,20-74-09 60458872,-5.04,,CO OPERATIVE FOOD     ON 03 MAR          CLP,,PAYMENT
2019-03-04,20-74-09 60458872,-0.65,,CO OPERATIVE FOOD     ON 03 MAR          CLP,,PAYMENT
2019-03-04,20-53-97 30728691,-75.0,,SHEPHERDS FS          PN026484A          DDR,,DIRECTDEBIT
2019-03-05,20-74-09 40406538,-6.27,,BUDGENS               ON 04 MAR          CLP,,PAYMENT
2019-03-04,20-74-09 60458872,-46.83,,THE HIGHLANDS PHAR    ON 03 MAR          BCC,,PAYMENT
2019-03-04,20-53-97 30728691,-37.95,,LEGAL & GEN MI C/L    011439921-5        DDR,,DIRECTDEBIT
2019-03-06,20-74-09 40406538,-3.58,,MCDONALDS             ON 05 MAR          CLP,,PAYMENT
2019-03-04,20-74-09 60458872,-400.0,Tax consultation,PROPERTY118           ON 03 MAR          BCC,F31618ALH,PAYMENT
2019-03-06,20-74-09 40406538,-15.42,,CO OPERATIVE FOOD     ON 05 MAR          CLP,,PAYMENT
2019-03-04,20-53-97 30728691,-32.58,,VLS RE KLARNA BANK    273295205206015    DDR,,DIRECTDEBIT
2019-03-05,20-53-97 30728691,662.16,,BEALS ESTATE AGENT    23C HAMPSHIRE TERR BGC,,DIRECTDEP
2019-03-06,20-74-09 40406538,-11.77,,CO OPERATIVE FOOD     ON 05 MAR          CLP,,PAYMENT
2019-03-04,20-74-09 60458872,-46.69,,NEW COUNTY SERVICE    ON 03 MAR          BCC,,PAYMENT
2019-03-06,20-53-97 30728691,504.4,,BEALS ESTATE AGENT    FLAT 1112-14 ALHAM BGC,,DIRECTDEP
2019-03-06,20-74-09 40406538,-2.65,,CO OPERATIVE FOOD     ON 05 MAR          CLP,,PAYMENT
2019-03-04,20-74-09 60458872,-3.0,,LAND REGISTRY         ON 03 MAR          BCC,F2163FRA,PAYMENT
2019-03-06,20-74-09 40406538,-0.6,,CO OPERATIVE FOOD     ON 05 MAR          CLP,,PAYMENT
2019-03-06,20-53-97 30728691,232.0,,BEALS ESTATE AGENT    FLAT 78 ALHAMBRA R BGC,,DIRECTDEP
2019-03-04,20-74-09 60458872,-3.0,,LAND REGISTRY         ON 03 MAR          BCC,F2163FRA,PAYMENT
2019-03-07,20-53-97 30728691,418.0,,BEALS ESTATE AGENT    FLAT 214-6 ALHAMBR BGC,,DIRECTDEP
2019-03-06,20-74-09 40406538,-31.58,,NEW COUNTY SERVICE    ON 05 MAR          BCC,,PAYMENT
2019-03-04,20-74-09 60458872,-50.31,,CO OPERATIVE FOOD     ON 03 MAR          BCC,,PAYMENT
2019-03-08,20-53-97 30728691,-240.7,,BHAM MIDSHIRES        020007900597/59348 DDR,,DIRECTDEBIT
2019-03-06,20-74-09 40406538,-31.49,,DEBENHAMS.COM         ON 05 MAR          BCC,,PAYMENT
2019-03-04,20-74-09 60458872,312.8,,BEALS ESTATE AGENT    SHOP196 KINGSTON R BGC,,DIRECTDEP
2019-03-11,20-53-97 30728691,462.64,,BEALS ESTATE AGENT    FLAT 88 ALHAMBRA R BGC,,DIRECTDEP
2019-03-04,20-74-09 60458872,-209.16,,TOPAZ FIN ROSINCA     BLA00010/137376104 DDR,,DIRECTDEBIT
2019-03-07,20-74-09 40406538,-30.0,,TESCO                 TESCO BE BR DR EXP,,CASH
2019-03-04,20-74-09 60458872,-236.44,,TOPAZ FIN ROSINCA     BLA00010/137376006 DDR,,DIRECTDEBIT
2019-03-07,20-74-09 40406538,-11.56,,CO OPERATIVE FOOD     ON 06 MAR          CLP,,PAYMENT
2019-03-12,20-53-97 30728691,-37.68,,AVIVA LIFE            014033997          DDR,,DIRECTDEBIT
2019-03-04,20-74-09 60458872,-260.98,,TOPAZ FIN ROSINCA     BLA00010/134467209 DDR,,DIRECTDEBIT
2019-03-08,20-74-09 40406538,-30.0,,POST OFFICE           47 - 49 KINGSTON R,,CASH
2019-03-13,20-53-97 30728691,422.3,,BEALS ESTATE AGENT    FLAT 3171 FAWCETT  BGC,,DIRECTDEP
2019-03-04,20-74-09 60458872,-251.96,,TOPAZ FIN ROSINCA     BLA00010/134338410 DDR,,DIRECTDEBIT
2019-03-08,20-74-09 40406538,-13.79,,TESCO STORES 6579     ON 07 MAR          CLP,,PAYMENT
2019-03-13,20-53-97 30728691,422.29,,BEALS ESTATE AGENT    FLAT 1612-14 ALHAM BGC,,DIRECTDEP
2019-03-04,20-74-09 60458872,-206.93,,TOPAZ FIN ROSINCA     BLA00010/134333009 DDR,,DIRECTDEBIT
2019-03-08,20-74-09 40406538,-3.55,,NEXT RETAIL LTD       ON 07 MAR          CLP,,PAYMENT
2019-03-13,20-53-97 30728691,397.13,,BEALS ESTATE AGENT    196B KINGSTON ROAD BGC,,DIRECTDEP
2019-03-04,20-74-09 60458872,-251.78,,TOPAZ FIN ROSINCA     BLA00010/134332909 DDR,,DIRECTDEBIT
2019-03-13,20-53-97 30728691,168.24,,BEALS ESTATE AGENT    FLAT 512-14 ALHAMB BGC,,DIRECTDEP
2019-03-08,20-74-09 40406538,-10.59,,CO OPERATIVE FOOD     ON 07 MAR          CLP,,PAYMENT
2019-03-04,20-74-09 60458872,-206.8,,TOPAZ FIN ROSINCA     BLA00010/134121904 DDR,,DIRECTDEBIT
2019-03-13,20-53-97 30728691,102.24,,BEALS ESTATE AGENT    FLAT 1216-18 ALHAM BGC,,DIRECTDEP
2019-03-08,20-74-09 40406538,-11.94,,BP BEDFORD EXPRESS    ON 06 MAR          CLP,,PAYMENT
2019-03-04,20-74-09 60458872,-159.5,,TOPAZ FIN ROSINCA     BLA00010/132514207 DDR,,DIRECTDEBIT
2019-03-11,20-74-09 40406538,-6.4,,COSTA COFFEE 43035    ON 08 MAR          CLP,,PAYMENT
2019-03-13,20-53-97 30728691,27.59,,BEALS ESTATE AGENT    FLAT 312-14 ALHAMB BGC,,DIRECTDEP
2019-03-14,20-53-97 30728691,-58.99,,BT GROUP PLC          GB14092007-000054  DDR,,DIRECTDEBIT
2019-03-04,20-74-09 60458872,-177.04,,TOPAZ FIN ROSINCA     BLA00010/131992707 DDR,,DIRECTDEBIT
2019-03-11,20-74-09 40406538,-5.0,,BP BEDFORD EXPRESS    ON 07 MAR          CLP,,PAYMENT
2019-03-04,20-74-09 60458872,-177.08,,TOPAZ FIN ROSINCA     BLA00010/131188407 DDR,,DIRECTDEBIT
2019-03-15,20-53-97 30728691,-203.62,,PLATFORM FUNDING      01050228957685     DDR,,DIRECTDEBIT
2019-03-11,20-74-09 40406538,-2.25,,LIPHOOK SOUTH 230     ON 08 MAR          CLP,,PAYMENT
2019-03-11,20-74-09 40406538,-66.08,,TESCO PAY AT PUMP     ON 08 MAR          BCC,,PAYMENT
2019-03-04,20-74-09 60458872,-161.62,,TOPAZ FIN ROSINCA     BLA00010/130654303 DDR,,DIRECTDEBIT
2019-03-15,20-53-97 30728691,-206.77,,TOPAZ FIN JASPER      PRU00010/190959705 DDR,,DIRECTDEBIT
2019-03-15,20-53-97 30728691,-213.98,,TOPAZ FIN JASPER      PRU00010/190892600 DDR,,DIRECTDEBIT
2019-03-11,20-74-09 40406538,-39.5,,LIPHOOK SOUTH 230     ON 08 MAR          BCC,,PAYMENT
2019-03-04,20-74-09 60458872,-49.49,,EE LIMITED            Q13077400906272586 DDR,,DIRECTDEBIT
2019-03-15,20-53-97 30728691,-213.98,,TOPAZ FIN JASPER      PRU00010/190885203 DDR,,DIRECTDEBIT
2019-03-04,20-74-09 60458872,-4.12,,Kindle Svcs*MW3QB8    LUXEMBOURG,,PAYMENT
2019-03-12,20-74-09 40406538,-47.22,,TESCO STORE 2105      ON 11 MAR          BCC,,PAYMENT
2019-03-15,20-53-97 30728691,-206.82,,TOPAZ FIN JASPER      PRU00010/190885105 DDR,,DIRECTDEBIT
2019-03-04,20-74-09 60458872,-140.0,Car tax,DVLA VEHICLE TAX      ON 02 MAR          BCC,,PAYMENT
2019-03-12,20-74-09 40406538,-35.82,,CO OPERATIVE FOOD     ON 11 MAR          BCC,,PAYMENT
2019-03-04,20-74-09 60458872,0.01,,PAYPAL CODE 5956      PAYPAL CODE 5956   BGC,,DIRECTDEP
2019-03-14,20-74-09 40406538,-18.05,,BP BEDFORD EXPRESS    ON 12 MAR          CLP,,PAYMENT
2019-03-15,20-53-97 30728691,-206.77,,TOPAZ FIN JASPER      PRU00010/190859506 DDR,,DIRECTDEBIT
2019-03-14,20-74-09 40406538,-11.97,,MCDONALDS             ON 13 MAR          CLP,,PAYMENT
2019-03-15,20-53-97 30728691,-206.85,,TOPAZ FIN JASPER      PRU00010/190812705 DDR,,DIRECTDEBIT
2019-03-04,20-74-09 60458872,-41.88,,SOUTHERN ELECTRIC     6882766014         BBP,169FAW,PAYMENT
2019-03-04,20-74-09 60458872,-49.25,,SOUTHERN ELECTRIC     1410117012         BBP,321LON,PAYMENT
2019-03-15,20-53-97 30728691,-206.81,,TOPAZ FIN JASPER      PRU00010/190778206 DDR,,DIRECTDEBIT
2019-03-14,20-74-09 40406538,-77.0,Bailiffs,WWW.MONEYCLAIM.GOV    ON 13 MAR          BCC,23CHAM,PAYMENT
2019-03-14,20-74-09 40406538,-53.1,,DEBENHAMS.COM         ON 13 MAR          BCC,,PAYMENT
2019-03-18,20-53-97 30728691,29.44,,BEALS ESTATE AGENT    196B KINGSTON ROAD BGC,,DIRECTDEP
2019-03-04,20-74-09 60458872,-1118.76,Personal tax,HMRC SELF ASSESSME    6776465142K        BBP,,PAYMENT
2019-03-15,20-74-09 40406538,-6.5,,TESCO STORE 2105      ON 14 MAR          CLP,,PAYMENT
2019-03-04,20-74-09 60458872,10000.0,,M Tucker              M TUCKER           BGC,,DIRECTDEP
2019-03-19,20-53-97 30728691,-200.0,,207409 40406538       OPTIONAL           FT,,FT
2019-03-15,20-74-09 40406538,-50.22,,TESCO STORE 2105      ON 14 MAR          BCC,,PAYMENT
2019-03-04,20-74-09 60458872,10000.0,,M Tucker              M TUCKER           BGC,,DIRECTDEP
2019-03-20,20-53-97 30728691,550.8,,BEALS ESTATE AGENT    FLAT 316-18 ALHAMB BGC,,DIRECTDEP
2019-03-18,20-74-09 40406538,42.99,,BOOTS,,BCC
2019-03-20,20-53-97 30728691,398.97,,BEALS ESTATE AGENT    FLAT 312-14 ALHAMB BGC,,DIRECTDEP
2019-03-04,20-74-09 60458872,-3.99,,QUEENSWAY COFFEE      ON 01 MAR          CLP,,PAYMENT
2019-03-04,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 01 MAR          CLP,,PAYMENT
2019-03-20,20-53-97 30728691,-31.88,,ONECALL INSURANCE     OIP-5-3104389      DDR,,DIRECTDEBIT
2019-03-18,20-74-09 40406538,-10.0,,M LEPORE              ROCCO VT GIFT      FT,,FT
2019-03-04,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 01 MAR          CLP,,PAYMENT
2019-03-21,20-53-97 30728691,324.32,,BEALS ESTATE AGENT    FLAT 1216-18 ALHAM BGC,,DIRECTDEP
2019-03-18,20-74-09 40406538,-28.15,,MARKS&SPENCER PLC     ON 15 MAR          CLP,,PAYMENT
2019-03-18,20-74-09 40406538,-27.58,,BOOTS 6407            ON 16 MAR          CLP,,PAYMENT
2019-03-04,20-74-09 60458872,-3.0,,MARKS&SPENCER PLC     ON 01 MAR          CLP,,PAYMENT
2019-03-22,20-53-97 30728691,-300.0,,207409 40406538       OPTIONAL           FT,,FT
2019-03-18,20-74-09 40406538,-25.79,,BP NEWHAM AVENUE C    ON 14 MAR          CLP,,PAYMENT
2019-03-05,20-74-09 60458872,-3.05,,NYA*Express Vendin    ON 04 MAR          CLP,,PAYMENT
2019-03-22,20-53-97 30728691,-84.0,,CHARGES               Pers OD Tier 3,,OTH
2019-03-05,20-74-09 60458872,-13.15,,MARKS&SPENCER PLC     ON 04 MAR          CLP,,PAYMENT
2019-03-22,20-53-97 30728691,-5.0,,ID MOBILE LIMITED     11245718/001       DDR,,DIRECTDEBIT
2019-03-18,20-74-09 40406538,-25.05,,JOHN LEWIS            ON 16 MAR          CLP,,PAYMENT
2019-03-25,20-53-97 30728691,-40.0,GSC,207409 40406538       GASSTY 23 4-6ALHAM FT,F2246ALH,FT
2019-03-18,20-74-09 40406538,-20.0,,NEXT RETAIL LTD       ON 16 MAR          CLP,,PAYMENT
2019-03-05,20-74-09 60458872,-351.6,Car insurance,LV INSURANCE W        ON 04 MAR          BCC,,PAYMENT
2019-03-26,20-53-97 30728691,-220.0,,207409 40406538       OPTIONAL           FT,,FT
2019-03-05,20-74-09 60458872,-34.0,Car MOT,KWIK-FIT.COM          ON 04 MAR          BCC,,PAYMENT
2019-03-18,20-74-09 40406538,-10.9,,WILKO BEDFORD INT     ON 16 MAR          CLP,,PAYMENT
2019-03-26,20-53-97 30728691,-19.75,,H3G                   980404269602220319 DDR,,DIRECTDEBIT
2019-03-05,20-74-09 60458872,26.48,,BEALS ESTATE AGENT    196A KINGSTON ROAD BGC,,DIRECTDEP
2019-03-18,20-74-09 40406538,-8.65,,BP BEDFORD EXPRESS    ON 16 MAR          CLP,,PAYMENT
2019-03-27,20-53-97 30728691,245.52,,BEALS ESTATE AGENT    FLAT 512-14 ALHAMB BGC,,DIRECTDEP
2019-03-05,20-74-09 60458872,390.89,,BEALS ESTATE AGENT    FLAT 174-6 ALHAMBR BGC,,DIRECTDEP
2019-03-18,20-74-09 40406538,-8.3,,STARBUCKS             ON 15 MAR          CLP,,PAYMENT
2019-03-27,20-53-97 30728691,-1200.0,,MR MATTHEW STUART     207409 40406538    STO,,REPEATPMT
2019-03-18,20-74-09 40406538,-8.2,,BUDGENS               ON 15 MAR          CLP,,PAYMENT
2019-03-06,20-74-09 60458872,-4.99,,Prime Video*MW6CZ1    LUXEMBOURG,,PAYMENT
2019-03-18,20-74-09 40406538,-7.05,,COSTA COFFEE 43035    ON 16 MAR          CLP,,PAYMENT
2019-03-06,20-74-09 60458872,-3.99,,QUEENSWAY COFFEE      ON 05 MAR          CLP,,PAYMENT
2019-03-28,20-53-97 30728691,844.58,,BEALS ESTATE AGENT    FLAT 716-18 ALHAMB BGC,,DIRECTDEP
2019-03-06,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 05 MAR          CLP,,PAYMENT
2019-03-28,20-53-97 30728691,-33.0,,BOOTS REWARDSCHEME    A45028400000736    DDR,,DIRECTDEBIT
2019-03-18,20-74-09 40406538,-7.0,,PRET A MANGER         ON 16 MAR          CLP,,PAYMENT
2019-03-06,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 05 MAR          CLP,,PAYMENT
2019-03-18,20-74-09 40406538,-6.1,,COSTA COFFEE 43035    ON 15 MAR          CLP,,PAYMENT
2019-03-06,20-74-09 60458872,-8.44,,CO OPERATIVE FOOD     ON 05 MAR          CLP,,PAYMENT
2019-03-18,20-74-09 40406538,-1.5,,NEXT RETAIL LTD       ON 16 MAR          CLP,,PAYMENT
2019-03-06,20-74-09 60458872,-14.99,,BOOTS,,PAYMENT
2019-03-18,20-74-09 40406538,-1.3,,Harpur Centre         ON 16 MAR          CLP,,PAYMENT
2019-03-06,20-74-09 60458872,-9.26,,BOOTS,,PAYMENT
2019-03-18,20-74-09 40406538,-7.39,,POST OFFICE           46 ST JOHNS STREET,,CASH
2019-03-18,20-74-09 40406538,-56.01,,BOOTS 6407            ON 15 MAR          BCC,,PAYMENT
2019-03-06,20-74-09 60458872,-150.0,Ivana hair,RICHY HAIR UK         ON 05 MAR          BCC,,PAYMENT
2019-03-18,20-74-09 40406538,-46.55,,JOHN LEWIS            ON 16 MAR          BCC,,PAYMENT
2019-03-06,20-74-09 60458872,450.08,,BEALS ESTATE AGENT    196A KINGSTON ROAD BGC,,DIRECTDEP
2019-03-18,20-74-09 40406538,-45.11,,MARKS&SPENCER PLC     ON 17 MAR          BCC,,PAYMENT
2019-03-07,20-74-09 60458872,-300.0,,204112 07MAR 16.24    HITCHIN 3          ATM,,CASH
2019-03-07,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 06 MAR          CLP,,PAYMENT
2019-03-18,20-74-09 40406538,-38.0,,JOHN LEWIS            ON 16 MAR          BCC,,PAYMENT
2019-03-18,20-74-09 40406538,-2.18,,MKC PARKING RINGGO    ON 16 MAR          BCC,,PAYMENT
2019-03-07,20-74-09 60458872,-4.62,,MARKS&SPENCER PLC     ON 06 MAR          CLP,,PAYMENT
2019-03-19,20-74-09 40406538,200.0,,205397 30728691       OPTIONAL           FT,,FT
2019-03-08,20-74-09 60458872,-7.25,,WH SMITH              ON 07 MAR          CLP,,PAYMENT
2019-03-19,20-74-09 40406538,-24.7,,TESCO STORE 2105      ON 18 MAR          CLP,,PAYMENT
2019-03-08,20-74-09 60458872,-3.94,,WAITROSE 685          ON 07 MAR          CLP,,PAYMENT
2019-03-19,20-74-09 40406538,-6.1,,COSTA COFFEE 43035    ON 18 MAR          CLP,,PAYMENT
2019-03-08,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 07 MAR          CLP,,PAYMENT
2019-03-08,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 07 MAR          CLP,,PAYMENT
2019-03-19,20-74-09 40406538,-35.0,,BEDFORD BOROUGH CO    ON 16 MAR          BCC,,PAYMENT
2019-03-20,20-74-09 40406538,19.5,,DEBENHAMS             ON 19 MAR          CLR,,REFUND
2019-03-08,20-74-09 60458872,-18.0,,MARKS&SPENCER PLC     ON 07 MAR          CLP,,PAYMENT
2019-03-08,20-74-09 60458872,-185.0,Ivana dentist,LATCHFORD AND LATC    ON 07 MAR          BCC,,PAYMENT
2019-03-20,20-74-09 40406538,-15.0,,MARKS&SPENCER PLC     ON 19 MAR          CLP,,PAYMENT
2019-03-08,20-74-09 60458872,-7.99,,Audible.co.uk         ON 07 MAR          BCC,,PAYMENT
2019-03-20,20-74-09 40406538,-12.0,,PHOTO ME INTERNATI    ON 19 MAR          CLP,,PAYMENT
2019-03-08,20-74-09 60458872,35.37,,BEALS ESTATE AGENT    FLAT 412-14 ALHAMB BGC,,DIRECTDEP
2019-03-20,20-74-09 40406538,-8.59,,STARBUCKS CO          ON 19 MAR          CLP,,PAYMENT
2019-03-08,20-74-09 60458872,458.0,,BEALS ESTATE AGENT    FLAT 1412-14 ALHAM BGC,,DIRECTDEP
2019-03-20,20-74-09 40406538,-4.75,,BUDGENS               ON 19 MAR          CLP,,PAYMENT
2019-03-11,20-74-09 60458872,-26.25,,LAKESIDE FISH AND     ON 08 MAR          CLP,,PAYMENT
2019-03-20,20-74-09 40406538,-2.0,,Harpur Centre         ON 19 MAR          CLP,,PAYMENT
2019-03-11,20-74-09 60458872,-18.0,,TOP GIFT LTD          ON 10 MAR          CLP,,PAYMENT
2019-03-20,20-74-09 40406538,-1.3,,BEDFORD BC - LURKE    ON 19 MAR          CLP,,PAYMENT
2019-03-11,20-74-09 60458872,-12.19,,CO OPERATIVE FOOD     ON 08 MAR          CLP,,PAYMENT
2019-03-20,20-74-09 40406538,-10.0,,POST OFFICE           46 ST JOHNS STREET,,CASH
2019-03-11,20-74-09 60458872,-11.95,,Wilstead Tandoori     ON 08 MAR          CLP,,PAYMENT
2019-03-20,20-74-09 40406538,-50.26,,BP NEWHAM AVENUE C    ON 18 MAR          BCC,,PAYMENT
2019-03-11,20-74-09 60458872,-2.88,,CO OPERATIVE FOOD     ON 09 MAR          CLP,,PAYMENT
2019-03-21,20-74-09 40406538,-19.8,,TESCO STORE 2105      ON 20 MAR          CLP,,PAYMENT
2019-03-11,20-74-09 60458872,-76.45,Ivana birthday,COAL GRILL AND BAR    ON 10 MAR          BCC,,PAYMENT
2019-03-21,20-74-09 40406538,-9.75,,POST OFFICE COUNTE    ON 20 MAR          CLP,,PAYMENT
2019-03-21,20-74-09 40406538,-7.05,,COSTA COFFEE 43035    ON 20 MAR          CLP,,PAYMENT
2019-03-11,20-74-09 60458872,-21.28,,CO OPERATIVE FOOD     ON 09 MAR          BCC,,PAYMENT
2019-03-21,20-74-09 40406538,-1.0,,POST OFFICE COUNTE    ON 20 MAR          CLP,,PAYMENT
2019-03-11,20-74-09 60458872,-2.2,,SABA PARK SVS UK -    ON 10 MAR          BCC,,PAYMENT
2019-03-22,20-74-09 40406538,300.0,,205397 30728691       OPTIONAL           FT,,FT
2019-03-11,20-74-09 60458872,-21.97,,BHAM MIDSHIRES        020010556389/35299 DDR,,DIRECTDEBIT
2019-03-11,20-74-09 60458872,-103.25,,BHAM MIDSHIRES        020009309942/35735 DDR,,DIRECTDEBIT
2019-03-22,20-74-09 40406538,-23.87,,BOOTS,,PAYMENT
