Date,Account,Amount,Subcategory,Memo,Property,Description
2021-02-08,20-74-09 40406538,-10.2,PAYMENT,BP BEDFORD EXPRESS    ON 06 FEB          CLP,,
2021-02-01,20-74-09 60458872,-27.09,DIRECTDEBIT,PIC RE ARGOS PET      PETAG934657920001  DDR,,
2021-02-01,20-53-97 30728691,-340.6,DIRECTDEBIT,TOPAZ RE SIBERITE     SIB00001/480016104 DDR,,
2021-02-08,20-74-09 40406538,-145.67,PAYMENT,TESCO STORE 2105      ON 07 FEB          BCC,,
2021-02-01,20-74-09 60458872,-122.0,DIRECTDEBIT,PCC COLLECTION ACC    105070894          DDR,F58ALH,Council Tax
2021-02-01,20-53-97 30728691,-485.49,DIRECTDEBIT,NRAM                  NRD00001/631516204 DDR,,
2021-02-01,20-74-09 60458872,-168.95,DIRECTDEBIT,PLATFORM FUNDING      01050230313307     DDR,,
2021-02-01,20-53-97 30728691,-153.76,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190859005 DDR,,
2021-02-08,20-74-09 40406538,-16.79,PAYMENT,CO OPERATIVE FOOD     ON 06 FEB          CLP,,
2021-02-01,20-53-97 30728691,-353.23,DIRECTDEBIT,AMBER HOMELOANS       AHG00001/480441702 DDR,,
2021-02-01,20-74-09 60458872,-183.34,DIRECTDEBIT,PLATFORM FUNDING      01050229961082     DDR,,
2021-02-08,20-74-09 40406538,30.0,BCC,SP * MOTELROCKS.CO    ON 04 FEB          BCC,,
2021-02-01,20-53-97 30728691,-183.02,DIRECTDEBIT,PLATFORM FUNDING      01050229961090     DDR,,
2021-02-01,20-74-09 60458872,-49.99,DIRECTDEBIT,EE LIMITED            Q13077400193171776 DDR,,
2021-02-10,20-74-09 40406538,-17.07,PAYMENT,ETSY.COM MULTIPLE     IRELAND,,
2021-02-01,20-74-09 60458872,-85.92,DIRECTDEBIT,CHL HOME LOAN         CHL00002/907372200 DDR,,
2021-02-10,20-74-09 40406538,-8.0,PAYMENT,ROCCO VALENTINO       POCKET MONEY       BBP,,
2021-02-01,20-53-97 30728691,-184.52,DIRECTDEBIT,PLATFORM FUNDING      01050228964703     DDR,,
2021-02-01,20-53-97 30728691,-1466.0,DIRECTDEBIT,THE HARPUR TRUST D    BVAL000            DDR,,
2021-02-01,20-74-09 60458872,-86.43,DIRECTDEBIT,CHL HOME LOAN         CHL00002/907371904 DDR,,
2021-02-10,20-74-09 40406538,-17.22,PAYMENT,CO OPERATIVE FOOD     ON 09 FEB          CLP,,
2021-02-10,20-74-09 40406538,-8.0,DIRECTDEBIT,ID MOBILE LIMITED     12253154/001       DDR,,
2021-02-01,20-53-97 30728691,-1920.33,DIRECTDEBIT,THE HARPUR TRUST D    TUCKM8  BVALR8     DDR,,
2021-02-01,20-74-09 60458872,-3.5,FT,ROCCO                 COINS              FT,,
2021-02-01,20-53-97 30728691,-1588.75,DIRECTDEBIT,THE HARPUR TRUST D    GVALS1             DDR,,
2021-02-03,20-74-09 60458872,-155.5,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/137376104 DDR,,
2021-02-11,20-74-09 40406538,-12.42,PAYMENT,Amazon.co.uk*MF5H4    LUXEMBOURG,,
2021-02-03,20-74-09 60458872,-175.77,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/137376006 DDR,,
2021-02-02,20-53-97 30728691,-82.62,PAYMENT,AMZNMktplace          ON 01 FEB          BCC,F71618ALH,Purchase for Flat 7
2021-02-11,20-74-09 40406538,-4.1,PAYMENT,WWW.THORTFUL.COM      ON 10 FEB          BCC,,
2021-02-03,20-74-09 60458872,-194.02,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/134467209 DDR,,
2021-02-11,20-74-09 40406538,-4.1,PAYMENT,WWW.THORTFUL.COM      ON 10 FEB          BCC,,
2021-02-02,20-53-97 30728691,-37.95,DIRECTDEBIT,LEGAL & GEN MI C/L    011439921-5        DDR,,
2021-02-03,20-74-09 60458872,-187.31,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/134338410 DDR,,
2021-02-03,20-53-97 30728691,600.0,FT,STANCU E              RENT               FT,F2246ALH,"Rent for period 03/02/2021 - 03/03/2021 from Mr A Stancu - Flat 22, 4-6 Alhambra Road, Southsea"
2021-02-11,20-74-09 40406538,-129.56,PAYMENT,WAITROSE 722          ON 10 FEB          BCC,,
2021-02-12,20-74-09 40406538,-2.99,PAYMENT,NEW COUNTY SERVICE    ON 11 FEB          CLP,,
2021-02-03,20-74-09 60458872,-153.83,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/134333009 DDR,,
2021-02-03,20-53-97 30728691,458.0,DIRECTDEP,BEALS ESTATE AGENT    FLAT 78 ALHAMBRA R BGC,,
2021-02-03,20-53-97 30728691,-188.99,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/191462710 DDR,,
2021-02-12,20-74-09 40406538,-22.05,PAYMENT,MARKS&SPENCER PLC     ON 11 FEB          CLP,,
2021-02-03,20-74-09 60458872,-187.18,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/134332909 DDR,,
2021-02-12,20-74-09 40406538,-4.1,PAYMENT,WWW.THORTFUL.COM      ON 11 FEB          BCC,,
2021-02-03,20-74-09 60458872,-153.74,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/134121904 DDR,,
2021-02-04,20-53-97 30728691,-9.99,PAYMENT,P TAPEREK             DOOR STOP 7 16-18  BBP,F71618ALH,Door stop
2021-02-03,20-74-09 60458872,-118.58,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/132514207 DDR,,
2021-02-12,20-74-09 40406538,-4.1,PAYMENT,WWW.THORTFUL.COM      ON 11 FEB          BCC,,
2021-02-04,20-53-97 30728691,-75.0,REPEATPMT,KINGSTON UNITY        PL684048A VALENTNO STO,,
2021-02-03,20-74-09 60458872,-131.62,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/131992707 DDR,,
2021-02-04,20-53-97 30728691,775.0,DIRECTDEP,M Doyle               23B HAMPSHIRE TER. BGC,23BHAM,Rent for period 04/02/2021 - 03/03/2021 from Mr Marut Doyle and Miss Thunyakan Chewwaiyaphat - 23B Hampshire Terrace
2021-02-12,20-74-09 40406538,-4.1,PAYMENT,WWW.THORTFUL.COM      ON 11 FEB          BCC,,
2021-02-03,20-74-09 60458872,-131.65,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/131188407 DDR,,
2021-02-04,20-53-97 30728691,-75.0,DIRECTDEBIT,SHEPHERDS FS          PN026484A          DDR,,
2021-02-12,20-74-09 40406538,-99.99,PAYMENT,ARGOS LTD             ON 11 FEB          BCC,,
2021-02-15,20-74-09 40406538,-41.0,PAYMENT,DUNELM                ON 12 FEB          BCC,,
2021-02-08,20-53-97 30728691,600.0,DIRECTDEP,Barber Bria           DEPOSIT            BGC,F31618ALH,"Rent for period 15/02/2021 - 14/03/2021 from Miss Bria Barber and Mr Shawn Griffiths - Flat 3, 16-18 Alhambra Road, Southsea"
2021-02-03,20-74-09 60458872,-120.15,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/130654303 DDR,,
2021-02-15,20-74-09 40406538,-64.51,PAYMENT,BP BEDFORD EXPRESS    ON 13 FEB          BCC,,
2021-02-08,20-53-97 30728691,-184.24,DIRECTDEBIT,BHAM MIDSHIRES        020007900597/59348 DDR,,
2021-02-04,20-74-09 60458872,470.32,DIRECTDEP,BEALS ESTATE AGENT    196A KINGSTON ROAD BGC,,
2021-02-04,20-74-09 60458872,452.0,DIRECTDEP,BEALS ESTATE AGENT    FLAT 3169 FAWCETT  BGC,,
2021-02-11,20-53-97 30728691,700.0,DIRECTDEP,A Barton              Rent Flat 3 171    BGC,196BKIN,"Rent for period 15/02/2021 - 14/03/2021 from Miss Ania Barton - Flat 3, 171 Fawcett Road, Southsea"
2021-02-15,20-74-09 40406538,-3.4,PAYMENT,MARTIN MCCOLL         ON 13 FEB          CLP,,
2021-02-05,20-74-09 60458872,-81.0,PAYMENT,WICKES BUILDING       ON 04 FEB          BCC,F71618ALH,wikes cupbaord unit and side board flat 7 16-18
2021-02-11,20-53-97 30728691,-20.0,PAYMENT,P TAPEREK             GAS 7 16-18        BBP,F71618ALH,Gas
2021-02-15,20-74-09 40406538,-5.1,PAYMENT,COSTA COFFEE 43035    ON 13 FEB          CLP,,
2021-02-11,20-53-97 30728691,-20.0,PAYMENT,P TAPEREK             ELECTRIC 7 16-18   BBP,F71618ALH,Electric
2021-02-15,20-74-09 40406538,-3.98,PAYMENT,SHELL 3 ELSTOW ROA    ON 12 FEB          CLP,,
2021-02-05,20-74-09 60458872,-120.0,PAYMENT,SEQUENCE UK CA LIV    ON 04 FEB          BCC,F4163FRA,Fox & Sons fee
2021-02-11,20-53-97 30728691,-72.0,PAYMENT,A BECK  PLUMBING      9080 23C GS HOBB   BBP,23CHAM,Hobb
2021-02-05,20-74-09 60458872,-15.0,REPEATPMT,SSE SOUTHERN ELECT    6882766014         STO,169FAW,Electric
2021-02-15,20-74-09 40406538,-3.85,PAYMENT,NEW COUNTY SERVICE    ON 12 FEB          CLP,,
2021-02-11,20-53-97 30728691,-39.0,PAYMENT,DMZ GROUP UK          3218 23C COOK HOOD BBP,23CHAM,Hood
2021-02-15,20-74-09 40406538,-15.92,PAYMENT,CO OPERATIVE FOOD     ON 12 FEB          CLP,,
2021-02-08,20-74-09 60458872,-61.64,DIRECTDEBIT,CREATION.CO.UK        X1011563/A008360   DDR,,
2021-02-08,20-74-09 60458872,-31.02,PAYMENT,MARKS&SPENCER PLC     ON 05 FEB          CLP,,
2021-02-15,20-74-09 40406538,-15.0,PAYMENT,ROCCO VALENTINO-TU    LOVE MUMMY         BBP,,
2021-02-11,20-53-97 30728691,399.27,DIRECTDEP,BEALS ESTATE AGENT    FLAT 312-14 ALHAMB BGC,,
2021-02-09,20-74-09 60458872,-16.94,DIRECTDEBIT,BHAM MIDSHIRES        020010556389/35299 DDR,,
2021-02-16,20-74-09 40406538,-37.7,PAYMENT,CO OPERATIVE FOOD     ON 15 FEB          CLP,,
2021-02-11,20-53-97 30728691,387.92,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1612-14 ALHAM BGC,,
2021-02-10,20-74-09 60458872,-222.0,PAYMENT,TAXCALC.COM           ON 09 FEB          BCC,321LON,Tax software - assigned to 321 London Rd
2021-02-16,20-74-09 40406538,-25.99,PAYMENT,The Body Shop Inte    ON 15 FEB          BCC,,
2021-02-11,20-53-97 30728691,132.97,DIRECTDEP,BEALS ESTATE AGENT    FLAT 512-14 ALHAMB BGC,,
2021-02-10,20-74-09 60458872,151.96,DIRECTDEP,BEALS ESTATE AGENT    FLAT 68 ALHAMBRA R BGC,,
2021-02-17,20-74-09 40406538,-15.0,PAYMENT,ROCCO VALENTINO       GB                 BBP,,
2021-02-11,20-53-97 30728691,66.12,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1216-18 ALHAM BGC,,
2021-02-17,20-74-09 40406538,-36.36,PAYMENT,CO OPERATIVE FOOD     ON 16 FEB          CLP,,
2021-02-12,20-53-97 30728691,-37.68,DIRECTDEBIT,AVIVA LIFE            014033997          DDR,,
2021-02-10,20-74-09 60458872,480.79,DIRECTDEP,BEALS ESTATE AGENT    FLAT 412-14 ALHAMB BGC,,
2021-02-15,20-53-97 30728691,700.0,FT,MARIA C               RENT.FLAT23-4.6    FT,F2346ALH,"Rent for period 15/02/2021 - 14/03/2021 from Miss Andreea Maria and Mr Cosmin Maria - Flat 23, 4-6 Alhambra Road, Southsea"
2021-02-17,20-74-09 40406538,-6.24,PAYMENT,CO OPERATIVE FOOD     ON 16 FEB          CLP,,
2021-02-10,20-74-09 60458872,452.0,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1412-14 ALHAM BGC,,
2021-02-10,20-74-09 60458872,650.0,STO,J BOTTLE              RENT               STO,F58ALH,"Rent for period 07/02/2021 - 06/03/2020 from Mr James Bottle - Flat 5, 8 Alhambra Road"
2021-02-17,20-74-09 40406538,-25.0,PAYMENT,NATIONAL LOTTERY I    ON 16 FEB          BCC,,
2021-02-15,20-53-97 30728691,-122.91,PAYMENT,HOWESHANDYHANDS       1117B 7 16-18      BBP,F71618ALH,Clear up
2021-02-10,20-74-09 60458872,-50.05,DIRECTDEBIT,BHAM MIDSHIRES        020009309942/35735 DDR,,
2021-02-15,20-53-97 30728691,625.0,DIRECTDEP,STUKAS G              FLAT 21 RENT       BGC,F2146ALH,"Rent for period 22/02/2021 - 21/03/2021 from Mr G Stukas - Flat 21, Alhambra Road"
2021-02-18,20-74-09 40406538,-3.28,PAYMENT,PETS AT HOME          ON 17 FEB          CLP,,
2021-02-11,20-74-09 60458872,-90.0,PAYMENT,A BECK PLUMBING       9075 141214 PIPE   BBP,F141214ALH,flat 14 12-14 new hot water outlet pipe on boiler
2021-02-15,20-53-97 30728691,-153.72,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190959705 DDR,,
2021-02-18,20-74-09 40406538,-15.36,PAYMENT,MCDONALDS             ON 17 FEB          CLP,,
2021-02-11,20-74-09 60458872,426.55,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1169 FAWCETT  BGC,,
2021-02-15,20-53-97 30728691,-159.08,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190892600 DDR,,
2021-02-18,20-74-09 40406538,-11.05,PAYMENT,MCDONALDS             ON 17 FEB          CLP,,
2021-02-15,20-53-97 30728691,-159.08,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190885203 DDR,,
2021-02-18,20-74-09 40406538,-32.73,PAYMENT,MARKS&SPENCER PLC     ON 17 FEB          CLP,,
2021-02-11,20-74-09 60458872,136.83,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1012-14 ALHAM BGC,,
2021-02-19,20-74-09 40406538,-7.99,PAYMENT,Amazon Prime*MF2RO    LUXEMBOURG,,
2021-02-11,20-74-09 60458872,422.29,DIRECTDEP,BEALS ESTATE AGENT    FLAT 2171 FAWCETT  BGC,,
2021-02-15,20-53-97 30728691,-153.75,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190885105 DDR,,
2021-02-15,20-53-97 30728691,-153.72,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190859506 DDR,,
2021-02-11,20-74-09 60458872,300.04,DIRECTDEP,BEALS ESTATE AGENT    FLAT 68 ALHAMBRA R BGC,,
2021-02-19,20-74-09 40406538,-22.5,PAYMENT,NEW COUNTY SERVICE    ON 18 FEB          CLP,,
2021-02-19,20-74-09 40406538,-18.96,PAYMENT,NEW COUNTY SERVICE    ON 18 FEB          CLP,,
2021-02-11,20-74-09 60458872,135.43,DIRECTDEP,BEALS ESTATE AGENT    FLAT 712-14 ALHAMB BGC,,
2021-02-15,20-53-97 30728691,-153.77,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190812705 DDR,,
2021-02-19,20-74-09 40406538,-32.74,PAYMENT,CO OPERATIVE FOOD     ON 18 FEB          CLP,,
2021-02-11,20-74-09 60458872,89.77,DIRECTDEP,BEALS ESTATE AGENT    FLAT 3163 FRATTON  BGC,,
2021-02-15,20-53-97 30728691,-153.74,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190778206 DDR,,
2021-02-11,20-74-09 60458872,101.57,DIRECTDEP,BEALS ESTATE AGENT    FLAT 4321 LONDON R BGC,,
2021-02-19,20-74-09 40406538,-12.99,PAYMENT,The Body Shop Inte    ON 18 FEB          BCC,,
2021-02-15,20-53-97 30728691,-53.99,DIRECTDEBIT,BT GROUP PLC          GB14092007-000077  DDR,,
2021-02-12,20-74-09 60458872,630.0,STO,K PARSON              RENT               STO,F1846ALH,"Rent for period 12/02/2021 - 11/03/2021 from Miss Katherine Parson - Flat 18, 4-6 Alhambra Road"
2021-02-15,20-53-97 30728691,-73.0,DIRECTDEBIT,PCC COLLECTION ACC    10502509X          DDR,F31618ALH,Council Tax
2021-02-22,20-74-09 40406538,-5.0,PAYMENT,ROCCO VALENTINO-TU    LOVE MUMMY         BBP,,
2021-02-22,20-74-09 40406538,-11.35,PAYMENT,MCDONALDS             ON 20 FEB          CLP,,
2021-02-12,20-74-09 60458872,-120.94,DIRECTDEBIT,BHAM MIDSHIRES        020000389757/37175 DDR,,
2021-02-15,20-53-97 30728691,-72.0,DIRECTDEBIT,PCC COLLECTION ACC    105007677          DDR,F2346ALH,Council Tax
2021-02-15,20-74-09 60458872,314.6,DIRECTDEP,BEALS ESTATE AGENT    SHOP196 KINGSTON R BGC,,
2021-02-15,20-53-97 30728691,-155.44,DIRECTDEBIT,PLATFORM FUNDING      01050228957685     DDR,,
2021-02-22,20-74-09 40406538,-78.56,PAYMENT,MARKS&SPENCER PLC     ON 20 FEB          BCC,,
2021-02-19,20-53-97 30728691,-10.0,PAYMENT,P TAPEREK             GAS 7 16-18        BBP,F71618ALH,Gas
2021-02-22,20-74-09 40406538,-10.7,PAYMENT,IZ *THE PAVILION T    ON 19 FEB          CLP,,
2021-02-15,20-74-09 60458872,495.0,STO,201280 23186385       V HAJEK 169 FAWCET STO,F2169FAW,"Rent for period 10/12/2020 - 11/01/2021 from Mr Vaclav Hajek - Flat 2, 169 Fawcett Road, Southsea"
2021-02-22,20-74-09 40406538,-7.78,PAYMENT,BURGER KING           ON 19 FEB          CLP,,
2021-02-15,20-74-09 60458872,-366.23,DIRECTDEBIT,LAND ROVER FS         579452160          DDR,,
2021-02-22,20-53-97 30728691,480.25,DIRECTDEP,BEALS ESTATE AGENT    FLAT 312-14 ALHAMB BGC,,
2021-02-22,20-74-09 40406538,-22.44,PAYMENT,CO OPERATIVE FOOD     ON 19 FEB          BCC,,
2021-02-15,20-74-09 60458872,-184.81,DIRECTDEBIT,PLATFORM FUNDING      01050228979115     DDR,,
2021-02-22,20-53-97 30728691,-31.88,DIRECTDEBIT,ONE CALL INS SERVS    OIP-5-3104389      DDR,,
2021-02-15,20-74-09 60458872,-155.44,DIRECTDEBIT,PLATFORM FUNDING      01050228957650     DDR,,
2021-02-23,20-74-09 40406538,700.0,FT,207409 60458872       TRF                FT,,
2021-02-22,20-53-97 30728691,-605.99,FT,205489 13157016       HT SC              FT,,Hampshire Terrace service charge
2021-02-22,20-53-97 30728691,-8.99,PAYMENT,P TAPEREK             7 16-18 BROOM      BBP,F71618ALH,Broom
2021-02-15,20-74-09 60458872,-14.99,PAYMENT,Spotify UK            ON 13 FEB          BCC,,
2021-02-24,20-74-09 40406538,-4.0,PAYMENT,PARKING FEE           ON 23 FEB          BCC,,
2021-02-23,20-53-97 30728691,-100.0,PAYMENT,G TURNER              7 16-18 PAINTING   BBP,F71618ALH,Painting
2021-02-24,20-74-09 40406538,-55.81,PAYMENT,AMZNMktplace          ON 23 FEB          BCC,,
2021-02-16,20-74-09 60458872,449.4,DIRECTDEP,BEALS ESTATE AGENT    FLAT 616-18 ALHAMB BGC,,
2021-02-23,20-53-97 30728691,360.48,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1216-18 ALHAM BGC,,
2021-02-25,20-74-09 40406538,-99.6,PAYMENT,MARKS&SPENCER PLC     ON 24 FEB          BCC,,
2021-02-16,20-74-09 60458872,-12.27,DIRECTDEBIT,BHAM MIDSHIRES        020010557032/41445 DDR,,
2021-02-16,20-74-09 60458872,-149.2,DIRECTDEBIT,BHAM MIDSHIRES        020004110676/41435 DDR,,
2021-02-26,20-74-09 40406538,-47.94,PAYMENT,WAITROSE 722          ON 25 FEB          BCC,,
2021-02-23,20-53-97 30728691,34.38,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1612-14 ALHAM BGC,,
2021-02-24,20-53-97 30728691,-10.0,DIRECTDEBIT,ID MOBILE LIMITED     11245718/001       DDR,,
2021-02-16,20-74-09 60458872,500.0,FT,TIDBURY M             RENT               FT,F4163FRA,"Rent for period 07/01/2021 - 06/02/2021 from Mr Matthew Tidbury - Flat 4, 163 Fratton Road, Portsmouth"
2021-02-24,20-53-97 30728691,-10.0,DIRECTDEBIT,ID MOBILE LIMITED     11888885/001       DDR,,
2021-02-17,20-74-09 60458872,-10.0,FT,ROCCO                 GOODLADFORMUM      FT,,
2021-02-25,20-53-97 30728691,600.0,STO,MR MICHAEL BETTS      FT11 12-14ALHAMBRA STO,F111214ALH,"Rent for period 25/02/2021 - 24/03/2021 from Mr Michael Betts - Flat 11, 12-14 Alhambra Road, Southsea"
2021-02-17,20-74-09 60458872,-192.0,PAYMENT,A BECK PLUMBING       9069 7 16-18 RAD   BBP,F71618ALH,radiator
2021-02-26,20-53-97 30728691,720.0,DIRECTDEP,M Williams            RENT               BGC,196BKIN,"Rent for period 25/02/2021 - 24/03/2021 from Mr Mark Williams - First Floor Flat, 196 Kingston Road"
2021-02-17,20-74-09 60458872,-48.0,PAYMENT,A BECK PLUMBING       9067 14 12-14      BBP,F141214ALH,GSC
2021-02-17,20-74-09 60458872,-852.0,PAYMENT,A BECK PLUMBING       FLAT 4 321 CYCLIND BBP,F4321LON,boiler
2021-02-26,20-53-97 30728691,280.78,DIRECTDEP,BEALS ESTATE AGENT    FLAT 512-14 ALHAMB BGC,,
2021-02-26,20-53-97 30728691,-18.0,DIRECTDEBIT,H3G                   980404269602240221 DDR,,
2021-02-17,20-74-09 60458872,289.72,DIRECTDEP,BEALS ESTATE AGENT    FLAT 3163 FRATTON  BGC,,
2021-02-17,20-74-09 60458872,281.32,DIRECTDEP,BEALS ESTATE AGENT    FLAT 712-14 ALHAMB BGC,,
2021-02-17,20-74-09 60458872,497.8,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1116-18 ALHAM BGC,,
2021-02-18,20-74-09 60458872,550.0,DIRECTDEP,CIPRIAN GEORGESCU     F2 321 LONDON ROAD BGC,F2321LON,"Rent for period 18/01/2021 - 17/02/2021 from Mr Ciprian Georgescu - Flat 2, 321 London Rd"
2021-02-18,20-74-09 60458872,-124.19,DIRECTDEBIT,BHAM MIDSHIRES        020003649652/41838 DDR,,
2021-02-22,20-74-09 60458872,-89.0,PAYMENT,WWW.JOHNLEWIS.COM     ON 21 FEB          BCC,,
2021-02-22,20-74-09 60458872,-156.11,DIRECTDEBIT,BHAM MIDSHIRES        020007882432/46801 DDR,,
2021-02-22,20-74-09 60458872,-605.99,FT,209254 13676978       HT SC              FT,,Hampshire Terrace service charge
2021-02-22,20-74-09 60458872,-3240.05,PAYMENT,HMRC SELF ASSESSME    6776465142K        BBP,,Tax bill
2021-02-22,20-74-09 60458872,700.0,FT,INGOLDSBY K A         FLAT 19 ALHAMBRA   FT,F1946ALH,"Rent for period 14/01/2021 - 13/02/2021 from Miss Katie Ingoldsby - Flat 19, 4-6 Alhambra Road, Southsea"
2021-02-23,20-74-09 60458872,-4.0,PAYMENT,WAITROSE 722          ON 22 FEB          CLP,F4163FRA,"Rent for period 07/12/2020 - 06/01/2021 from Mr Matthew Tidbury - Flat 4, 163 Fratton Road, Portsmouth"
2021-02-23,20-74-09 60458872,-700.0,FT,207409 40406538       TRF                FT,,
2021-02-23,20-74-09 60458872,-343.39,DIRECTDEBIT,PAYPAL PAYMENT        5CM22229DF5GW      DDR,,Dishwasher
2021-02-23,20-74-09 60458872,-45.0,FT,EDWARD MUNROE         MT                 FT,,Kava Kava
2021-02-24,20-74-09 60458872,-32.5,PAYMENT,WILKO RETAIL LIMIT    ON 23 FEB          CLP,,
2021-02-24,20-74-09 60458872,-23.8,PAYMENT,MARKS&SPENCER PLC     ON 23 FEB          CLP,,
2021-02-24,20-74-09 60458872,-4.5,PAYMENT,BP BEDFORD EXPRESS    ON 22 FEB          CLP,,
2021-02-24,20-74-09 60458872,-88.0,PAYMENT,THE HUB DENTAL PRA    ON 23 FEB          BCC,,
2021-02-24,20-74-09 60458872,285.45,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1012-14 ALHAM BGC,,
2021-02-24,20-74-09 60458872,-48.95,DIRECTDEBIT,PAYPAL PAYMENT        5CM22229DF5GW      DDR,,Dunelm
2021-02-24,20-74-09 60458872,-47.07,DIRECTDEBIT,PAYPAL PAYMENT        5CM22229DF5GW      DDR,,Medisave
2021-02-24,20-74-09 60458872,-72.37,DIRECTDEBIT,PAYPAL PAYMENT        5CM22229DF5GW      DDR,,Paypal credit
2021-02-25,20-74-09 60458872,695.0,DIRECTDEP,Jake Lindemere        Sent from Monzo    BGC,F2046ALH,"Rent for period 24/02/2021 - 23/03/2021 from Mr Jake Lindemere - Flat 20, 4-6 Alhambra Road"
2021-02-25,20-74-09 60458872,-45.11,PAYMENT,BP BEDFORD EXPRESS    ON 23 FEB          BCC,,
2021-02-25,20-74-09 60458872,-102.0,REPEATPMT,G&F VALENTINO         MTUCKER            STO,,
2021-02-26,20-74-09 60458872,-73.39,DIRECTDEBIT,PAYPAL PAYMENT        5CM22229DF5GW      DDR,,Spyfux
