Date,Account,Amount,Subcategory,Memo,Property,Description
2022-04-05,20-74-09 40406538,-22.98,PAYMENT,T K MAXX              ON 04 APR          CLP,,
2022-04-01,20-53-97 30728691,-557.16,DIRECTDEBIT,NRAM                  NRD00001/631516204 DDR,,
2022-04-01,20-74-09 60458872,-300.0,DIRECTDEBIT,HMRC NDDS             107381630663665512,,HMRC DD
2022-04-01,20-74-09 60458872,-95.37,DIRECTDEBIT,CHL HOME LOAN         CHL00002/907372200 DDR,,
2022-04-05,20-74-09 40406538,-2.75,PAYMENT,COSTA AMPTHILL        ON 04 APR          CLP,,
2022-04-01,20-53-97 30728691,-207.77,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190859005 DDR,,
2022-04-01,20-74-09 60458872,-95.93,DIRECTDEBIT,CHL HOME LOAN         CHL00002/907371904 DDR,,
2022-04-05,20-74-09 40406538,-2.75,PAYMENT,COSTA AMPTHILL        ON 04 APR          CLP,,
2022-04-01,20-53-97 30728691,-371.42,DIRECTDEBIT,TOPAZ RE SIBERITE     SIB00001/480016104 DDR,,
2022-04-04,20-53-97 30728691,-70.0,PAYMENT,G WILSON              13114  312-14 OVEN BBP,F31214ALH,G WILSON              13114  312-14 OVEN BBP
2022-04-01,20-74-09 60458872,-28.45,DIRECTDEBIT,PIC RE ARGOS PET      PETAG934657920001  DDR,,
2022-04-06,20-74-09 40406538,-60.97,PAYMENT,THE HIGHLANDS PHAR    ON 05 APR          CLP,,
2022-04-04,20-53-97 30728691,775.0,STO,M DOYLE               23B HAMPSHIRE TER. STO,23BHAM,Rent for period 04/04/2022 - 03/05/2022 from Mr Marut Doyle and Miss Thunyakan Chewwaiyaphat - 23B Hampshire Terrace
2022-04-06,20-74-09 40406538,-38.09,PAYMENT,LIDL GB BEDFORD       ON 05 APR          CLP,,
2022-04-01,20-74-09 60458872,-210.0,DIRECTDEBIT,DVLA-LG63MVC          000000000044831356 DDR,,Ivana speeding ticket
2022-04-06,20-74-09 40406538,-28.99,PAYMENT,HALFORDS 0887         ON 05 APR          CLP,,
2022-04-01,20-74-09 60458872,850.0,FT,FYLES GR              RENT               FT,F11618ALH,"Rent for period 02/03/2022 - 01/04/2022 from Mr Gary Fyles - Flat 1, 16-18 Alhambra Rd"
2022-04-04,20-53-97 30728691,-75.0,REPEATPMT,KINGSTON UNITY        PL684048A VALENTNO STO,,
2022-04-01,20-74-09 60458872,-10.0,FT,ROCCO                 FORBEINGGOODLAD    FT,,House
2022-04-04,20-53-97 30728691,-75.0,DIRECTDEBIT,SHEPHERDS FRIENDLY    PN026484A          DDR,,
2022-04-06,20-74-09 40406538,-2.75,PAYMENT,COSTA COFFEE 43035    ON 05 APR          CLP,,
2022-04-04,20-74-09 60458872,-300.0,REPEATPMT,G & F VALENTINO       M TUCKER           STO,,
2022-04-04,20-53-97 30728691,-255.38,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/191462710 DDR,,
2022-04-07,20-74-09 40406538,-20.0,CASH,NOTEMACHINE           ELSTOW SS,,
2022-04-04,20-74-09 60458872,-210.12,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/137376104 DDR,,
2022-04-04,20-53-97 30728691,-37.95,DIRECTDEBIT,L&G INSURANCE MI      0114399215-220404  DDR,,
2022-04-07,20-74-09 40406538,-19.45,PAYMENT,MARKS&SPENCER PLC     ON 06 APR          CLP,,
2022-04-04,20-53-97 30728691,-4216.36,FT,207409 60458872       INTERCO 21 MT      FT,,Intercompany
2022-04-07,20-74-09 40406538,-4.2,PAYMENT,COSTA COFFEE          ON 06 APR          CLP,,
2022-04-04,20-74-09 60458872,-237.52,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/137376006 DDR,,
2022-04-04,20-74-09 60458872,-262.18,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/134467209 DDR,,
2022-04-05,20-53-97 30728691,850.0,DIRECTDEP,DANIELLE FULKER       171 flat 3 rent    BGC,F3171FAW,"Rent for period 01/04/2022 - 30/05/2022 from Mr Lachezar Nikolav and Miss Daniella Fulker - Flat 3, 171 Fawcett Rd"
2022-04-07,20-74-09 40406538,-2.1,PAYMENT,COSTA COFFEE          ON 06 APR          CLP,,
2022-04-04,20-74-09 60458872,-253.12,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/134338410 DDR,,
2022-04-07,20-74-09 40406538,-10.25,PAYMENT,BP BEDFORD EXPRESS    ON 05 APR          CLP,,
2022-04-05,20-53-97 30728691,-372.5,DIRECTDEBIT,SKIPTON B.S.          SBS00001/165905969 DDR,,
2022-04-04,20-74-09 60458872,-207.87,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/134333009 DDR,,
2022-04-07,20-74-09 40406538,-3.75,PAYMENT,BP BEDFORD EXPRESS    ON 05 APR          CLP,,
2022-04-07,20-53-97 30728691,-700.0,PAYMENT,PORTSEA ISLAND PRO    PIPM191 312-14PAIN BBP,F31214ALH,PORTSEA ISLAND PRO    PIPM191 312-14PAIN BBP
2022-04-07,20-74-09 40406538,-21.98,PAYMENT,CINEWORLD MIL AT      ON 06 APR          BCC,,
2022-04-04,20-74-09 60458872,-252.93,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/134332909 DDR,,
2022-04-07,20-53-97 30728691,452.0,DIRECTDEP,BEALS ESTATE AGENT    FLAT 78 ALHAMBRA R BGC,,
2022-04-07,20-74-09 40406538,-8.99,PAYMENT,Amazon.co.uk*2979G    ON 07 APR          BCC,,
2022-04-04,20-74-09 60458872,-207.75,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/134121904 DDR,,
2022-04-08,20-53-97 30728691,-80.0,PAYMENT,REGS RUBBISH LLP      08 3 1-14          BBP,F31214ALH,REGS RUBBISH LLP      08 3 1-14          BBP
2022-04-08,20-74-09 40406538,-4.85,PAYMENT,COSTA COFFEE 43035    ON 07 APR          CLP,,
2022-04-04,20-74-09 60458872,-160.23,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/132514207 DDR,,
2022-04-08,20-53-97 30728691,-222.38,DIRECTDEBIT,BHAM MIDSHIRES        6092076502030000   DDR,,
2022-04-11,20-53-97 30728691,136.27,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1216-18 ALHAM BGC,,
2022-04-04,20-74-09 60458872,-177.86,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/131992707 DDR,,
2022-04-08,20-74-09 40406538,-20.43,PAYMENT,CO OPERATIVE FOOD     ON 07 APR          CLP,,
2022-04-11,20-53-97 30728691,200.06,DIRECTDEP,BEALS ESTATE AGENT    FLAT 512-14 ALHAMB BGC,,
2022-04-08,20-74-09 40406538,-23.68,PAYMENT,A1 Foods              ON 07 APR          CLP,,
2022-04-04,20-74-09 60458872,-177.89,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/131188407 DDR,,
2022-04-04,20-74-09 60458872,-162.36,DIRECTDEBIT,TOPAZ FIN ROSINCA     BLA00010/130654303 DDR,,
2022-04-08,20-74-09 40406538,-3.63,PAYMENT,A1 Foods              ON 07 APR          CLP,,
2022-04-11,20-53-97 30728691,422.29,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1612-14 ALHAM BGC,,
2022-04-11,20-74-09 40406538,-88.33,PAYMENT,MARKS&SPENCER PLC     ON 10 APR          CLP,,
2022-04-04,20-74-09 60458872,-37.85,PAYMENT,BP NEWHAM AVENUE C    ON 01 APR          CLP,,House
2022-04-11,20-53-97 30728691,-73.2,PAYMENT,PCC INTERNET PAYME    ON 08 APR          BCC,F71618ALH,Council tax 105597675
2022-04-12,20-53-97 30728691,-37.68,DIRECTDEBIT,AVIVA LIFE            014033997          DDR,,
2022-04-04,20-74-09 60458872,-185.0,PAYMENT,C D 4 U LIMITED       ON 01 APR          BCC,,House. Dr Burova
2022-04-11,20-74-09 40406538,-24.0,PAYMENT,Hobbycraft            ON 10 APR          CLP,,
2022-04-04,20-74-09 60458872,4216.36,FT,205397 30728691       INTERCO 21 MT      FT,,Service charges
2022-04-14,20-53-97 30728691,600.0,DIRECTDEP,Barber Bria           DEPOSIT            BGC,F31618ALH,"Rent for period 15/04/2022 - 14/05/2022 from Miss Bria Barber and Mr Shawn Griffiths - Flat 3, 16-18 Alhambra Road, Southsea"
2022-04-11,20-74-09 40406538,-4.85,PAYMENT,COSTA COFFEE 43035    ON 10 APR          CLP,,
2022-04-11,20-74-09 40406538,-8.0,DIRECTDEBIT,ID MOBILE LIMITED     12253154/001       DDR,,
2022-04-14,20-53-97 30728691,-62.66,DIRECTDEBIT,BT GROUP PLC          GB14092007-000091  DDR,,
2022-04-04,20-74-09 60458872,-4132.64,FT,209254 83672832       INTERCO 21 MT      FT,,Service charges
2022-04-04,20-74-09 60458872,-2149.48,FT,209254 13686035       INTERCO 21 MT      FT,,Service charges
2022-04-11,20-74-09 40406538,-49.67,PAYMENT,TESCO STORE 2105      ON 08 APR          CLP,,
2022-04-19,20-53-97 30728691,-185.76,DIRECTDEBIT,PLATFORM FUNDING      01050228957685     DDR,,
2022-04-19,20-53-97 30728691,-207.72,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190959705 DDR,,
2022-04-04,20-74-09 60458872,-2150.6,FT,209254 23534332       INTERCO 21 MT      FT,,Service charges
2022-04-11,20-74-09 40406538,-10.95,PAYMENT,COSTA COFFEE 43035    ON 08 APR          CLP,,
2022-04-11,20-74-09 40406538,-3.59,PAYMENT,BUDGENS               ON 08 APR          CLP,,
2022-04-06,20-74-09 60458872,-12.19,PAYMENT,AMZNMktplace          ON 05 APR          BCC,,
2022-04-19,20-53-97 30728691,-214.97,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190892600 DDR,,
2022-04-12,20-74-09 40406538,-30.74,PAYMENT,TESCO STORE 2105      ON 11 APR          CLP,,
2022-04-06,20-74-09 60458872,-13.8,PAYMENT,Amazon.co.uk*297NH    ON 05 APR          BCC,,
2022-04-19,20-53-97 30728691,-214.97,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190885203 DDR,,
2022-04-12,20-74-09 40406538,-4.83,PAYMENT,BUDGENS               ON 11 APR          CLP,,
2022-04-06,20-74-09 60458872,-250.0,PAYMENT,FLORIN OLTEANU        70 4321 WORKTOP    BBP,F4321LON,FLORIN OLTEANU        70 4321 WORKTOP    BBP
2022-04-19,20-53-97 30728691,-207.76,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190885105 DDR,,
2022-04-06,20-74-09 60458872,-170.0,PAYMENT,PETER CAVENEY         321 4321 CARPET    BBP,F4321LON,PETER CAVENEY         321 4321 CARPET    BBP
2022-04-19,20-53-97 30728691,-207.72,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190859506 DDR,,
2022-04-12,20-74-09 40406538,-4.48,PAYMENT,BUDGENS               ON 11 APR          CLP,,
2022-04-13,20-74-09 40406538,-27.79,PAYMENT,LIDL GB BEDFORD       ON 12 APR          CLP,,
2022-04-06,20-74-09 60458872,-514.0,PAYMENT,CLASSIC CARPET        11247 4321 CARPET  BBP,F4321LON,CLASSIC CARPET        11247 4321 CARPET  BBP
2022-04-19,20-53-97 30728691,-207.79,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190812705 DDR,,
2022-04-19,20-53-97 30728691,-207.76,DIRECTDEBIT,TOPAZ FIN JASPER      PRU00010/190778206 DDR,,
2022-04-13,20-74-09 40406538,-4.85,PAYMENT,COSTA COFFEE 43035    ON 12 APR          CLP,,
2022-04-07,20-74-09 60458872,-8.99,PAYMENT,Amazon.co.uk*2948D    ON 06 APR          BCC,,
2022-04-13,20-74-09 40406538,-6.36,PAYMENT,BUDGENS               ON 12 APR          CLP,,
2022-04-19,20-53-97 30728691,625.0,DIRECTDEP,STUKAS G              FLAT 21 RENT       BGC,F2146ALH,"Rent for period 22/04/2022 - 21/05/2022 from Mr G Stukas - Flat 21, 4-6 Alhambra Road"
2022-04-07,20-74-09 60458872,470.32,DIRECTDEP,BEALS ESTATE AGENT    196A KINGSTON ROAD BGC,,
2022-04-19,20-53-97 30728691,700.0,FT,MARIA C               RENT FLAT 23 4-6   FT,F2346ALH,"Rent for period 15/04/2022 - 14/05/2022 from Miss Andreea Maria and Mr Cosmin Maria - Flat 23, 4-6 Alhambra Road, Southsea"
2022-04-08,20-74-09 60458872,-100.0,CASH,LINK                  82 KIMBOLTON ROAD,,House
2022-04-13,20-74-09 40406538,-10.0,PAYMENT,A1 Foods              ON 12 APR          CLP,,
2022-04-19,20-53-97 30728691,750.0,DIRECTDEP,JACKSON H             7 ALHAMBRA         BGC,F71618ALH,"Rent for period 17/04/2022 - 16/05/2022 from Miss Amy Jackson - Flat 7, 16-18 Alhambra Road, Southsea"
2022-04-08,20-74-09 60458872,-17.99,PAYMENT,AMZNMktplace          ON 07 APR          BCC,,
2022-04-13,20-74-09 40406538,-20.18,PAYMENT,A1 Foods              ON 12 APR          BCC,,
2022-04-14,20-74-09 40406538,-10.0,CASH,LINK                  82 KIMBOLTON ROAD,,
2022-04-08,20-74-09 60458872,-17.98,PAYMENT,Amazon.co.uk*299DY    ON 07 APR          BCC,,
2022-04-20,20-53-97 30728691,-36.88,DIRECTDEBIT,ONE CALL INS SERVS    OIP-5-3104389      DDR,,
2022-04-08,20-74-09 60458872,-29.95,PAYMENT,Amazon.co.uk*295DB    ON 07 APR          BCC,,
2022-04-22,20-53-97 30728691,284.74,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1216-18 ALHAM BGC,,
2022-04-14,20-74-09 40406538,-26.44,PAYMENT,CO OPERATIVE FOOD     ON 13 APR          CLP,,
2022-04-08,20-74-09 60458872,452.0,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1412-14 ALHAM BGC,,
2022-04-22,20-53-97 30728691,-10.0,DIRECTDEBIT,ID MOBILE LIMITED     11245718/001       DDR,,
2022-04-14,20-74-09 40406538,-7.74,PAYMENT,BUDGENS               ON 13 APR          CLP,,
2022-04-19,20-74-09 40406538,-7.88,PAYMENT,MCDONALDS             ON 14 APR          CLP,,
2022-04-11,20-74-09 60458872,-13.99,PAYMENT,AMZN Mktp UK*2E0SU    LUXEMBOURG,,
2022-04-25,20-53-97 30728691,600.0,STO,MR MICHAEL BETTS      FT11 12-14ALHAMBRA STO,F111214ALH,"Rent for period 25/04/2022 - 24/05/2022 from Mr Michael Betts - Flat 11, 12-14 Alhambra Road, Southsea"
2022-04-11,20-74-09 60458872,-15.0,PAYMENT,MICROSOFT*STORE       ON 10 APR          BCC,,House
2022-04-25,20-53-97 30728691,855.0,STO,C DOWNING             RENT AND WATER     STO,F2246ALH,"Rent for period 30/04/2022 - 30/05/2022 from Mr Cole Downing and Miss Alice Jackman - Flat 22, 4-6 Alhambra Rd"
2022-04-19,20-74-09 40406538,-3.2,PAYMENT,3C_*ST PETERS CAR     ON 15 APR          BCC,,
2022-04-11,20-74-09 60458872,-5.9,PAYMENT,Amazon.co.uk*2E24S    ON 10 APR          BCC,,
2022-04-19,20-74-09 40406538,-3.0,PAYMENT,MILTON_KEYNES_PARK    ON 14 APR          BCC,,
2022-04-25,20-53-97 30728691,-10.0,DIRECTDEBIT,ID MOBILE LIMITED     11888885/001       DDR,,
2022-04-19,20-74-09 40406538,-8.0,PAYMENT,COSTA COFFEE 43035    ON 14 APR          CLP,,
2022-04-26,20-53-97 30728691,-24.04,DIRECTDEBIT,H3G                   980404269602220422 DDR,,
2022-04-11,20-74-09 60458872,650.0,STO,J BOTTLE              RENT               STO,F58ALH,"Rent for period 07/04/2022 - 06/05/2022 from Mr James Bottle - Flat 5, 8 Alhambra Road"
2022-04-27,20-53-97 30728691,208.26,DIRECTDEP,BEALS ESTATE AGENT    FLAT 512-14 ALHAMB BGC,,
2022-04-11,20-74-09 60458872,416.76,DIRECTDEP,BEALS ESTATE AGENT    FLAT 2171 FAWCETT  BGC,,
2022-04-19,20-74-09 40406538,-5.0,PAYMENT,CHURROS MEXICANOS     ON 14 APR          CLP,,
2022-04-26,20-74-09 40406538,-46.69,PAYMENT,MARKS&SPENCER PLC     ON 25 APR          BCC,,
2022-04-11,20-74-09 60458872,151.74,DIRECTDEP,BEALS ESTATE AGENT    FLAT 3163 FRATTON  BGC,,
2022-04-27,20-53-97 30728691,-1200.0,REPEATPMT,MR MATTHEW STUART     207409 40406538    STO,,
2022-04-27,20-74-09 40406538,-32.76,PAYMENT,T K MAXX              ON 26 APR          CLP,,
2022-04-28,20-53-97 30728691,865.0,DIRECTDEP,S Kumar               deposit amount     BGC,F4321LON,Deposit
2022-04-11,20-74-09 60458872,205.7,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1012-14 ALHAM BGC,,
2022-04-28,20-53-97 30728691,-23.86,PAYMENT,B&Q LTD               ON 27 APR          BCC,F31214ALH,B&Q LTD               ON 27 APR          BCC
2022-04-27,20-74-09 40406538,-93.1,PAYMENT,NEXT RETAIL LTD       ON 26 APR          CLP,,
2022-04-11,20-74-09 60458872,420.96,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1169 FAWCETT  BGC,,
2022-04-28,20-53-97 30728691,-33.0,DIRECTDEBIT,BOOTS REWARDSCHEME    A45028400000736    DDR,,
2022-04-27,20-74-09 40406538,-31.62,PAYMENT,MARKS&SPENCER PLC     ON 26 APR          CLP,,
2022-04-11,20-74-09 60458872,206.15,DIRECTDEP,BEALS ESTATE AGENT    FLAT 712-14 ALHAMB BGC,,
2022-04-29,20-53-97 30728691,820.0,DIRECTDEP,M Williams            RENT               BGC,196BKIN,"Rent for period 25/04/2022 - 24/05/2022 from Mr Mark Williams - First Floor Flat, 196 Kingston Road"
2022-04-27,20-74-09 40406538,-2.75,PAYMENT,COSTA COFFEE 43035    ON 26 APR          CLP,,
2022-04-11,20-74-09 60458872,-83.73,DIRECTDEBIT,BHAM MIDSHIRES        6092096352060000   DDR,,
2022-04-29,20-53-97 30728691,775.0,DIRECTDEP,N Raja Mohammad       RENT FOR 23C       BGC,23CHAM,Rent for period 30/04/2022 - 29/05/2022 from Mr Raja Numanunnain and Miss Hortenzia Kulcsar - 23C Hampshire Terrace
2022-04-27,20-74-09 40406538,1200.0,STO,TUCK&VALEN HSE%0 P    207409 40406538    STO,,
2022-04-11,20-74-09 60458872,-20.52,DIRECTDEBIT,BHAM MIDSHIRES        6792116703030000   DDR,,
2022-04-28,20-74-09 40406538,-36.78,PAYMENT,MARKS&SPENCER PLC     ON 27 APR          CLP,,
2022-04-11,20-74-09 60458872,-14.0,PAYMENT,NEXT RETAIL LTD       ON 08 APR          CLP,,House
2022-04-11,20-74-09 60458872,-11.8,PAYMENT,LIDL GB BEDFORD       ON 08 APR          CLP,,House
2022-04-28,20-74-09 40406538,-4.44,PAYMENT,MARKS&SPENCER PLC     ON 27 APR          CLP,,
2022-04-28,20-74-09 40406538,-2.1,PAYMENT,COSTA COFFEE 43035    ON 27 APR          CLP,,
2022-04-11,20-74-09 60458872,-50.0,PAYMENT,DUNELM (SOFT FURNI    ON 08 APR          CLP,,House
2022-04-11,20-74-09 60458872,-213.51,PAYMENT,PCC INTERNET PAYME    ON 08 APR          BCC,F131618ALH,Council tax 105544547
2022-04-28,20-74-09 40406538,-3.49,PAYMENT,BUDGENS               ON 27 APR          CLP,,
2022-04-28,20-74-09 40406538,-3.5,PAYMENT,IZ *THE PAVILION T    ON 27 APR          BCC,,
2022-04-11,20-74-09 60458872,-497.16,PAYMENT,MILLENNIUM MERCEDE    ON 08 APR          BCC,,House
2022-04-29,20-74-09 40406538,-4.95,PAYMENT,TESCO STORE 2547      ON 28 APR          CLP,,
2022-04-12,20-74-09 60458872,-26.99,PAYMENT,AMZNMktplace          ON 11 APR          BCC,,
2022-04-29,20-74-09 40406538,-28.8,PAYMENT,TESCO STORE 2105      ON 28 APR          CLP,,
2022-04-12,20-74-09 60458872,-11.49,PAYMENT,AMZNMktplace          ON 11 APR          BCC,,
2022-04-29,20-74-09 40406538,-10.48,PAYMENT,MCDONALDS             ON 28 APR          CLP,,
2022-04-12,20-74-09 60458872,-9.36,PAYMENT,AMZNMktplace          ON 11 APR          BCC,,
2022-04-29,20-74-09 40406538,-12.95,PAYMENT,MARKS&SPENCER PLC     ON 28 APR          CLP,,
2022-04-12,20-74-09 60458872,-3.12,PAYMENT,AMZNMktplace          ON 11 APR          BCC,,
2022-04-12,20-74-09 60458872,463.47,DIRECTDEP,PAYPAL                PPWDL5CM222252CG8C BGC,,Not sure - taken in March and refunded in April
2022-04-29,20-74-09 40406538,-21.05,PAYMENT,BP BEDFORD EXPRESS    ON 27 APR          CLP,,
2022-04-12,20-74-09 60458872,452.0,DIRECTDEP,BEALS ESTATE AGENT    FLAT 68 ALHAMBRA R BGC,,
2022-04-29,20-74-09 40406538,-42.22,PAYMENT,BOOTS 6407            ON 28 APR          CLP,,
2022-04-29,20-74-09 40406538,-57.8,PAYMENT,TESCO PAY AT PUMP     ON 28 APR          BCC,,
2022-04-12,20-74-09 60458872,630.0,STO,K PARSON              RENT               STO,F1846ALH,"Rent for period 12/04/2022 - 11/05/2022 from Miss Katherine Parson - Flat 18, 4-6 Alhambra Road"
2022-04-12,20-74-09 60458872,-145.59,DIRECTDEBIT,BHAM MIDSHIRES        6092021491040000   DDR,,
2022-04-13,20-74-09 60458872,-19.95,PAYMENT,AMZNMktplace          ON 12 APR          BCC,,
2022-04-13,20-74-09 60458872,635.2,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1171 FAWCETT  BGC,,
2022-04-13,20-74-09 60458872,495.0,STO,201280 23186385       V HAJEK 169 FAWCET STO,F2169FAW,"Rent for period 10/02/2022 - 11/03/2022 from Mr Vaclav Hajek - Flat 2, 169 Fawcett Road, Southsea"
2022-04-13,20-74-09 60458872,-15.72,DIRECTDEBIT,PAYPAL PAYMENT        5CM22229DF5GW      DDR,,Alhambra internet registration
2022-04-14,20-74-09 60458872,-50.0,PAYMENT,PETER TAPEREK         RODENTS 4321LON    BBP,F4321LON,PETER TAPEREK         RODENTS 4321LON    BBP
2022-04-14,20-74-09 60458872,-25.0,PAYMENT,PETER TAPEREK         HANDYMAN   312-14  BBP,F31214ALH,PETER TAPEREK         HANDYMAN   312-14  BBP
2022-04-14,20-74-09 60458872,-7.99,PAYMENT,PETER TAPEREK         ROBERT DYAS 4321   BBP,F4321LON,PETER TAPEREK         ROBERT DYAS 4321   BBP
2022-04-14,20-74-09 60458872,-16.99,PAYMENT,Spotify P1ADF9243B    ON 13 APR          BCC,,House
2022-04-14,20-74-09 60458872,-21.98,PAYMENT,AMZNMktplace          ON 14 APR          BCC,,
2022-04-14,20-74-09 60458872,-15.99,PAYMENT,AMZNMktplace          ON 14 APR          BCC,,
2022-04-14,20-74-09 60458872,700.0,FT,INGOLDSBY K A         FLAT 19 ALHAMBRA   FT,F1946ALH,"Rent for period 14/03/2022 - 13/04/2022 from Miss Katie Ingoldsby - Flat 19, 4-6 Alhambra Road, Southsea"
2022-04-14,20-74-09 60458872,416.75,DIRECTDEP,BEALS ESTATE AGENT    FLAT 616-18 ALHAMB BGC,,
2022-04-14,20-74-09 60458872,314.6,DIRECTDEP,BEALS ESTATE AGENT    SHOP196 KINGSTON R BGC,,
2022-04-19,20-74-09 60458872,-31.95,PAYMENT,CO OPERATIVE FOOD     ON 18 APR          CLP,,House
2022-04-19,20-74-09 60458872,-7.99,PAYMENT,Amazon Prime*2E0Z6    ON 18 APR          BCC,,
2022-04-19,20-74-09 60458872,210.61,DIRECTDEP,BEALS ESTATE AGENT    FLAT 712-14 ALHAMB BGC,,
2022-04-19,20-74-09 60458872,497.8,DIRECTDEP,BEALS ESTATE AGENT    FLAT 1116-18 ALHAM BGC,,
2022-04-19,20-74-09 60458872,222.78,DIRECTDEP,BEALS ESTATE AGENT    FLAT 3163 FRATTON  BGC,,
2022-04-19,20-74-09 60458872,-194.27,DIRECTDEBIT,BHAM MIDSHIRES        6092045443050000   DDR,,
